Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2022-6279,2022-10-29,2022-11-04,Same Day,CG-10679,Customer 679,Consumer,United States,Alabama,South,FUR-FUR-4517,Furniture,Furnishings,Seth Thomas,9339.26,14,0.0,1400.89
US-2023-6280,2023-03-02,2023-03-06,Standard Class,CG-10680,Customer 680,Consumer,United States,Pennsylvania,East,FUR-TAB-4169,Furniture,Tables,Lesro Lenox Table,4863.69,13,0.1,145.91
US-2022-6281,2022-05-31,2022-06-04,Standard Class,CG-10681,Customer 681,Consumer,United States,Alabama,South,OFF-PAP-3587,Office Supplies,Paper,Hammermill Copy Plus,4473.31,9,0.1,1028.86
US-2023-6282,2023-07-31,2023-08-03,Standard Class,CG-10682,Customer 682,Home Office,United States,Tennessee,South,TEC-ACC-1243,Technology,Accessories,Anker Charger,3433.5,12,0.5,-1201.72
US-2021-6283,2021-08-22,2021-08-23,First Class,CG-10683,Customer 683,Home Office,United States,Washington,West,OFF-ART-1446,Office Supplies,Art,Avery Hi-Liter,3610.39,13,0.1,830.39
US-2021-6284,2021-12-12,2021-12-14,Same Day,CG-10684,Customer 684,Corporate,United States,Florida,South,FUR-CHA-1820,Furniture,Chairs,HON 5400 Series,2417.85,9,0.0,362.68
US-2022-6285,2022-12-29,2023-01-05,Same Day,CG-10685,Customer 685,Home Office,United States,Oregon,West,FUR-BOO-3458,Furniture,Bookcases,Sauder Beginnings,3533.27,13,0.0,529.99
US-2023-6286,2023-10-22,2023-10-27,First Class,CG-10686,Customer 686,Corporate,United States,Pennsylvania,East,OFF-BIN-2889,Office Supplies,Binders,GBC DocuBind,4153.04,8,0.0,1453.56
US-2021-6287,2021-03-07,2021-03-10,Standard Class,CG-10687,Customer 687,Home Office,United States,Ohio,Central,TEC-PHO-8654,Technology,Phones,Apple iPhone 14,14.42,3,0.2,0.14
US-2022-6288,2022-05-05,2022-05-10,Same Day,CG-10688,Customer 688,Home Office,United States,New York,East,FUR-CHA-2980,Furniture,Chairs,Harbour Creations Chair,4123.28,8,0.0,618.49
US-2022-6289,2022-09-17,2022-09-18,Same Day,CG-10689,Customer 689,Consumer,United States,Alabama,South,FUR-TAB-7382,Furniture,Tables,Bretford CR4500 Table,518.37,3,0.1,15.55
US-2023-6290,2023-10-13,2023-10-19,Standard Class,CG-10690,Customer 690,Home Office,United States,Indiana,Central,TEC-COP-7801,Technology,Copiers,Brother MFC-L8900,585.79,12,0.4,-134.73
US-2023-6291,2023-12-09,2023-12-11,Same Day,CG-10691,Customer 691,Corporate,United States,Indiana,Central,OFF-PAP-1631,Office Supplies,Paper,Hammermill Copy Plus,1831.14,3,0.0,640.9
US-2020-6292,2020-02-12,2020-02-18,Second Class,CG-10692,Customer 692,Consumer,United States,Florida,South,OFF-BIN-7241,Office Supplies,Binders,Avery Durable Binder,2822.3,12,0.2,310.45
US-2021-6293,2021-08-26,2021-08-31,Second Class,CG-10693,Customer 693,Home Office,United States,New Jersey,East,OFF-LAB-7496,Office Supplies,Labels,Avery Round Labels,558.9,9,0.0,195.61
US-2022-6294,2022-08-17,2022-08-22,Standard Class,CG-10694,Customer 694,Corporate,United States,Arizona,West,TEC-ACC-6091,Technology,Accessories,Anker Charger,8231.76,12,0.0,2057.94
US-2022-6295,2022-02-28,2022-03-01,Same Day,CG-10695,Customer 695,Corporate,United States,Ohio,Central,TEC-COP-4044,Technology,Copiers,Brother MFC-L8900,8621.54,14,0.2,86.22
US-2020-6296,2020-01-21,2020-01-22,First Class,CG-10696,Customer 696,Home Office,United States,Washington,West,TEC-COM-8918,Technology,Computers,HP EliteBook 840,5861.7,11,0.3,-644.79
US-2021-6297,2021-11-26,2021-12-03,Same Day,CG-10697,Customer 697,Consumer,United States,Florida,South,TEC-COM-8529,Technology,Computers,HP EliteBook 840,5256.03,13,0.0,1314.01
US-2023-6298,2023-09-11,2023-09-12,First Class,CG-10698,Customer 698,Home Office,United States,Massachusetts,East,OFF-SUP-9587,Office Supplies,Supplies,Fiskars Scissors,1152.24,12,0.0,403.28
US-2022-6299,2022-03-19,2022-03-25,Standard Class,CG-10699,Customer 699,Corporate,United States,New York,East,OFF-BIN-2350,Office Supplies,Binders,"Wilson Jones 1.5""",4293.82,8,0.2,472.32
US-2023-6300,2023-04-14,2023-04-15,First Class,CG-10700,Customer 700,Consumer,United States,New York,East,FUR-TAB-4723,Furniture,Tables,Bretford CR4500 Table,2944.14,13,0.2,-264.97
US-2022-6301,2022-10-03,2022-10-05,Same Day,CG-10701,Customer 701,Corporate,United States,California,West,OFF-SUP-9366,Office Supplies,Supplies,Hunt Boston Pencil,669.96,3,0.0,234.49
US-2020-6302,2020-09-12,2020-09-13,First Class,CG-10702,Customer 702,Home Office,United States,North Carolina,South,OFF-BIN-6798,Office Supplies,Binders,Avery Durable Binder,1202.75,2,0.2,132.3
US-2021-6303,2021-06-05,2021-06-12,First Class,CG-10703,Customer 703,Home Office,United States,Pennsylvania,East,TEC-ACC-7553,Technology,Accessories,HP Monitor 24,1802.72,14,0.4,-414.63
US-2023-6304,2023-04-25,2023-04-29,Standard Class,CG-10704,Customer 704,Consumer,United States,Florida,South,FUR-TAB-9853,Furniture,Tables,Bevis Round Table,3919.1,14,0.1,117.57
US-2023-6305,2023-11-11,2023-11-16,First Class,CG-10705,Customer 705,Corporate,United States,Florida,South,OFF-ART-2218,Office Supplies,Art,Newell 317,478.46,2,0.0,167.46
US-2021-6306,2021-12-05,2021-12-06,Standard Class,CG-10706,Customer 706,Corporate,United States,Nevada,West,TEC-ACC-1626,Technology,Accessories,Belkin USB Hub,907.39,9,0.3,-99.81
US-2021-6307,2021-11-27,2021-11-29,Second Class,CG-10707,Customer 707,Consumer,United States,Florida,South,FUR-CHA-4215,Furniture,Chairs,Alera Elusion,4148.57,9,0.2,-373.37
US-2021-6308,2021-04-02,2021-04-06,Standard Class,CG-10708,Customer 708,Corporate,United States,Virginia,East,TEC-PHO-4060,Technology,Phones,Motorola Moto G,2468.5,6,0.1,320.91
US-2023-6309,2023-05-16,2023-05-17,Second Class,CG-10709,Customer 709,Corporate,United States,Michigan,Central,TEC-COP-9815,Technology,Copiers,Xerox WorkCentre,2045.95,12,0.2,20.46
US-2022-6310,2022-09-10,2022-09-11,Second Class,CG-10710,Customer 710,Consumer,United States,California,West,OFF-SUP-7273,Office Supplies,Supplies,Dixon Ticonderoga,1689.96,3,0.0,591.49
US-2020-6311,2020-11-05,2020-11-07,Standard Class,CG-10711,Customer 711,Corporate,United States,Florida,South,FUR-FUR-3713,Furniture,Furnishings,Howard Miller 11,2850.12,12,0.0,427.52
US-2021-6312,2021-01-17,2021-01-18,Second Class,CG-10712,Customer 712,Consumer,United States,Georgia,South,TEC-PHO-2419,Technology,Phones,Samsung Galaxy S23,5723.99,13,0.3,-629.64
US-2020-6313,2020-05-16,2020-05-23,First Class,CG-10713,Customer 713,Home Office,United States,Illinois,Central,OFF-PAP-2480,Office Supplies,Paper,Hammermill Copy Plus,3851.58,6,0.0,1348.05
US-2021-6314,2021-04-18,2021-04-19,Same Day,CG-10714,Customer 714,Consumer,United States,Arizona,West,OFF-STO-9863,Office Supplies,Storage,Smead Lockit,1890.24,4,0.0,661.58
US-2020-6315,2020-03-24,2020-03-27,Second Class,CG-10715,Customer 715,Consumer,United States,Georgia,South,OFF-SUP-8684,Office Supplies,Supplies,Hunt Boston Pencil,1640.3,3,0.2,180.43
US-2023-6316,2023-10-12,2023-10-18,Same Day,CG-10716,Customer 716,Home Office,United States,Alabama,South,TEC-PHO-3576,Technology,Phones,Apple iPhone 14,3565.51,8,0.1,463.52
US-2020-6317,2020-11-01,2020-11-04,First Class,CG-10717,Customer 717,Home Office,United States,Tennessee,South,OFF-BIN-2075,Office Supplies,Binders,Ibico Binding System,2158.37,4,0.2,237.42
US-2022-6318,2022-08-01,2022-08-07,Standard Class,CG-10718,Customer 718,Consumer,United States,New Jersey,East,FUR-BOO-6490,Furniture,Bookcases,Bush Westfield Bookcase,1637.17,11,0.3,-343.81
US-2021-6319,2021-02-24,2021-02-27,Second Class,CG-10719,Customer 719,Consumer,United States,Arizona,West,FUR-BOO-9294,Furniture,Bookcases,O'Sullivan 2-Shelf,170.78,5,0.1,5.12
US-2022-6320,2022-06-27,2022-06-28,Standard Class,CG-10720,Customer 720,Home Office,United States,Ohio,Central,TEC-PHO-8423,Technology,Phones,Samsung Galaxy S23,428.51,1,0.4,-98.56
US-2021-6321,2021-08-11,2021-08-17,Same Day,CG-10721,Customer 721,Corporate,United States,Indiana,Central,FUR-TAB-8349,Furniture,Tables,Bretford CR4500 Table,4487.42,14,0.0,673.11
US-2021-6322,2021-04-28,2021-05-03,First Class,CG-10722,Customer 722,Corporate,United States,Virginia,East,FUR-FUR-8371,Furniture,Furnishings,Seth Thomas,10271.82,13,0.0,1540.77
US-2022-6323,2022-08-23,2022-08-28,First Class,CG-10723,Customer 723,Consumer,United States,Alabama,South,TEC-ACC-2834,Technology,Accessories,HP Monitor 24,776.58,2,0.4,-178.61
US-2021-6324,2021-06-07,2021-06-14,Same Day,CG-10724,Customer 724,Home Office,United States,California,West,FUR-TAB-2474,Furniture,Tables,Bretford CR4500 Table,1700.1,5,0.0,255.01
US-2022-6325,2022-03-06,2022-03-09,Standard Class,CG-10725,Customer 725,Home Office,United States,Alabama,South,OFF-PAP-1309,Office Supplies,Paper,Avery Colored Paper,770.64,10,0.2,84.77
US-2023-6326,2023-05-12,2023-05-18,Standard Class,CG-10726,Customer 726,Corporate,United States,Florida,South,OFF-LAB-3962,Office Supplies,Labels,Avery Address Labels,1312.81,7,0.2,144.41
US-2020-6327,2020-08-22,2020-08-26,Standard Class,CG-10727,Customer 727,Home Office,United States,New York,East,FUR-FUR-5806,Furniture,Furnishings,Eldon Clackson Table Lamp,1701.55,11,0.3,-357.33
US-2023-6328,2023-05-12,2023-05-14,Standard Class,CG-10728,Customer 728,Corporate,United States,Virginia,East,TEC-ACC-5856,Technology,Accessories,Anker Charger,185.56,1,0.4,-42.68
US-2021-6329,2021-11-27,2021-12-02,Second Class,CG-10729,Customer 729,Corporate,United States,Georgia,South,OFF-BIN-3652,Office Supplies,Binders,Ibico Binding System,4988.06,11,0.0,1745.82
US-2021-6330,2021-04-08,2021-04-09,Second Class,CG-10730,Customer 730,Consumer,United States,Illinois,Central,FUR-BOO-7106,Furniture,Bookcases,Bush Westfield Bookcase,6272.45,12,0.3,-1317.21
US-2023-6331,2023-03-07,2023-03-09,Same Day,CG-10731,Customer 731,Corporate,United States,Illinois,Central,TEC-COM-9131,Technology,Computers,HP EliteBook 840,1382.35,6,0.2,13.82
US-2021-6332,2021-04-16,2021-04-21,First Class,CG-10732,Customer 732,Consumer,United States,Massachusetts,East,FUR-FUR-9401,Furniture,Furnishings,Howard Miller 11,3839.58,8,0.3,-806.31
US-2021-6333,2021-10-09,2021-10-13,Same Day,CG-10733,Customer 733,Home Office,United States,Illinois,Central,FUR-CHA-4571,Furniture,Chairs,Alera Elusion,3346.7,5,0.1,100.4
US-2022-6334,2022-06-04,2022-06-09,Same Day,CG-10734,Customer 734,Corporate,United States,New Jersey,East,FUR-CHA-5364,Furniture,Chairs,Global Leather Chair,1532.98,7,0.1,45.99
US-2021-6335,2021-03-19,2021-03-21,First Class,CG-10735,Customer 735,Consumer,United States,Texas,Central,FUR-FUR-4804,Furniture,Furnishings,Luxo B-Line,977.19,9,0.3,-205.21
US-2020-6336,2020-12-24,2020-12-25,Same Day,CG-10736,Customer 736,Home Office,United States,Arizona,West,TEC-PHO-4098,Technology,Phones,Apple iPhone 14,1200.35,11,0.3,-132.04
US-2022-6337,2022-07-05,2022-07-12,First Class,CG-10737,Customer 737,Corporate,United States,Washington,West,TEC-PHO-8025,Technology,Phones,Motorola Moto G,1121.71,3,0.3,-123.39
US-2020-6338,2020-05-23,2020-05-28,Same Day,CG-10738,Customer 738,Home Office,United States,Nevada,West,OFF-BIN-8064,Office Supplies,Binders,GBC DocuBind,1415.98,2,0.0,495.59
US-2022-6339,2022-01-09,2022-01-15,Standard Class,CG-10739,Customer 739,Home Office,United States,Texas,Central,OFF-ENV-1760,Office Supplies,Envelopes,Jiffy Padded Pouch,824.18,2,0.0,288.46
US-2020-6340,2020-09-04,2020-09-09,Second Class,CG-10740,Customer 740,Consumer,United States,Michigan,Central,FUR-TAB-8536,Furniture,Tables,Iceberg Quartz Table,3871.96,13,0.3,-813.11
US-2021-6341,2021-12-27,2021-12-31,First Class,CG-10741,Customer 741,Consumer,United States,Texas,Central,FUR-TAB-4770,Furniture,Tables,Bevis Round Table,10345.44,14,0.0,1551.82
US-2020-6342,2020-10-27,2020-11-03,First Class,CG-10742,Customer 742,Consumer,United States,Tennessee,South,OFF-BIN-3192,Office Supplies,Binders,Avery Durable Binder,6816.42,12,0.1,1567.78
US-2023-6343,2023-12-05,2023-12-08,Standard Class,CG-10743,Customer 743,Consumer,United States,California,West,OFF-STO-2407,Office Supplies,Storage,Fellowes File Sorter,38.02,2,0.1,8.74
US-2023-6344,2023-09-29,2023-09-30,Same Day,CG-10744,Customer 744,Corporate,United States,Oregon,West,OFF-PAP-4984,Office Supplies,Paper,Avery Colored Paper,3235.2,12,0.0,1132.32
US-2022-6345,2022-04-07,2022-04-12,Same Day,CG-10745,Customer 745,Home Office,United States,New York,East,OFF-LAB-4235,Office Supplies,Labels,Avery Round Labels,2454.48,9,0.0,859.07
US-2021-6346,2021-06-13,2021-06-17,First Class,CG-10746,Customer 746,Home Office,United States,Michigan,Central,FUR-BOO-4403,Furniture,Bookcases,Safco Arco Bookcase,1888.54,14,0.2,-169.97
US-2021-6347,2021-07-11,2021-07-15,Standard Class,CG-10747,Customer 747,Home Office,United States,Pennsylvania,East,TEC-PHO-3483,Technology,Phones,Samsung Galaxy S23,492.82,2,0.2,4.93
US-2020-6348,2020-09-04,2020-09-06,Standard Class,CG-10748,Customer 748,Consumer,United States,Virginia,East,OFF-STO-5720,Office Supplies,Storage,Storex Dura Pro,4657.62,11,0.0,1630.17
US-2020-6349,2020-10-01,2020-10-02,First Class,CG-10749,Customer 749,Home Office,United States,California,West,TEC-PHO-2672,Technology,Phones,Samsung Galaxy S23,2983.18,8,0.3,-328.15
US-2022-6350,2022-05-05,2022-05-11,Same Day,CG-10750,Customer 750,Corporate,United States,North Carolina,South,TEC-ACC-1609,Technology,Accessories,Anker Charger,1162.27,4,0.2,11.62
US-2020-6351,2020-06-15,2020-06-18,First Class,CG-10751,Customer 751,Corporate,United States,Illinois,Central,OFF-SUP-6262,Office Supplies,Supplies,Dixon Ticonderoga,1208.48,4,0.0,422.97
US-2022-6352,2022-07-27,2022-08-03,First Class,CG-10752,Customer 752,Consumer,United States,Ohio,Central,FUR-TAB-8978,Furniture,Tables,Bevis Round Table,2188.69,7,0.0,328.3
US-2023-6353,2023-05-27,2023-05-29,Standard Class,CG-10753,Customer 753,Corporate,United States,Indiana,Central,TEC-PHO-2658,Technology,Phones,Samsung Galaxy S23,2409.1,6,0.1,313.18
US-2021-6354,2021-09-28,2021-10-03,Standard Class,CG-10754,Customer 754,Consumer,United States,Texas,Central,OFF-FAS-8122,Office Supplies,Fasteners,OIC Binder Clips,6433.3,10,0.0,2251.65
US-2023-6355,2023-05-08,2023-05-15,First Class,CG-10755,Customer 755,Corporate,United States,Arizona,West,FUR-FUR-8648,Furniture,Furnishings,Luxo B-Line,3046.3,6,0.3,-639.72
US-2021-6356,2021-08-20,2021-08-21,Second Class,CG-10756,Customer 756,Consumer,United States,North Carolina,South,FUR-FUR-3187,Furniture,Furnishings,Eldon Clackson Table Lamp,708.27,1,0.1,21.25
US-2022-6357,2022-01-01,2022-01-02,Standard Class,CG-10757,Customer 757,Home Office,United States,New Jersey,East,TEC-ACC-5428,Technology,Accessories,Logitech Mouse,1944.38,8,0.3,-213.88
US-2021-6358,2021-01-14,2021-01-15,Second Class,CG-10758,Customer 758,Corporate,United States,New York,East,TEC-COM-3851,Technology,Computers,Dell Latitude 5520,2195.46,10,0.1,285.41
US-2022-6359,2022-08-06,2022-08-10,First Class,CG-10759,Customer 759,Consumer,United States,New York,East,OFF-STO-5731,Office Supplies,Storage,Storex Dura Pro,4945.2,12,0.0,1730.82
US-2021-6360,2021-04-07,2021-04-10,Same Day,CG-10760,Customer 760,Consumer,United States,Washington,West,FUR-TAB-7392,Furniture,Tables,Bevis Round Table,673.2,8,0.0,100.98
US-2022-6361,2022-11-18,2022-11-25,Same Day,CG-10761,Customer 761,Home Office,United States,Arizona,West,FUR-FUR-3671,Furniture,Furnishings,Luxo B-Line,2619.54,10,0.1,78.59
US-2020-6362,2020-09-02,2020-09-05,First Class,CG-10762,Customer 762,Corporate,United States,Indiana,Central,FUR-TAB-5065,Furniture,Tables,Iceberg Quartz Table,399.46,5,0.1,11.98
US-2021-6363,2021-04-26,2021-04-27,First Class,CG-10763,Customer 763,Consumer,United States,Florida,South,FUR-TAB-7625,Furniture,Tables,Lesro Lenox Table,2599.19,9,0.3,-545.83
US-2022-6364,2022-01-12,2022-01-18,Second Class,CG-10764,Customer 764,Corporate,United States,Nevada,West,FUR-CHA-7253,Furniture,Chairs,Harbour Creations Chair,9218.04,13,0.0,1382.71
US-2020-6365,2020-07-25,2020-07-28,Standard Class,CG-10765,Customer 765,Home Office,United States,Pennsylvania,East,FUR-BOO-9942,Furniture,Bookcases,Sauder Beginnings,3216.86,6,0.3,-675.54
US-2021-6366,2021-12-12,2021-12-13,First Class,CG-10766,Customer 766,Corporate,United States,Nevada,West,TEC-ACC-3963,Technology,Accessories,Belkin USB Hub,1715.27,11,0.4,-394.51
US-2022-6367,2022-04-21,2022-04-27,Same Day,CG-10767,Customer 767,Corporate,United States,North Carolina,South,TEC-COP-6801,Technology,Copiers,Canon ImageRunner,4471.99,9,0.3,-491.92
US-2022-6368,2022-12-12,2022-12-14,Standard Class,CG-10768,Customer 768,Corporate,United States,Alabama,South,TEC-ACC-3986,Technology,Accessories,Logitech Mouse,1249.2,5,0.0,312.3
US-2020-6369,2020-09-11,2020-09-14,Standard Class,CG-10769,Customer 769,Home Office,United States,North Carolina,South,FUR-BOO-6563,Furniture,Bookcases,Sauder Beginnings,1488.61,3,0.3,-312.61
US-2022-6370,2022-02-18,2022-02-23,Second Class,CG-10770,Customer 770,Home Office,United States,Washington,West,OFF-ART-2681,Office Supplies,Art,Binney & Smith,971.28,4,0.0,339.95
US-2023-6371,2023-07-10,2023-07-16,Standard Class,CG-10771,Customer 771,Home Office,United States,California,West,FUR-BOO-7372,Furniture,Bookcases,O'Sullivan 2-Shelf,9509.35,14,0.1,285.28
US-2020-6372,2020-02-12,2020-02-17,Second Class,CG-10772,Customer 772,Home Office,United States,Nevada,West,FUR-TAB-4233,Furniture,Tables,Iceberg Quartz Table,1856.9,7,0.2,-167.12
US-2021-6373,2021-10-23,2021-10-27,First Class,CG-10773,Customer 773,Consumer,United States,Indiana,Central,TEC-COP-1654,Technology,Copiers,Ricoh MP 305,3083.44,8,0.5,-1079.2
US-2021-6374,2021-03-30,2021-04-01,Second Class,CG-10774,Customer 774,Corporate,United States,Ohio,Central,FUR-BOO-2209,Furniture,Bookcases,Safco Arco Bookcase,964.86,2,0.0,144.73
US-2021-6375,2021-03-20,2021-03-25,Standard Class,CG-10775,Customer 775,Consumer,United States,New York,East,OFF-BIN-1427,Office Supplies,Binders,GBC DocuBind,2429.89,8,0.2,267.29
US-2023-6376,2023-02-04,2023-02-11,Same Day,CG-10776,Customer 776,Home Office,United States,Nevada,West,OFF-SUP-7317,Office Supplies,Supplies,Fiskars Scissors,5285.16,8,0.1,1215.59
US-2022-6377,2022-06-06,2022-06-09,Standard Class,CG-10777,Customer 777,Consumer,United States,Alabama,South,OFF-LAB-4688,Office Supplies,Labels,Avery 501,479.94,1,0.0,167.98
US-2020-6378,2020-08-09,2020-08-16,Standard Class,CG-10778,Customer 778,Home Office,United States,Washington,West,FUR-TAB-4264,Furniture,Tables,Iceberg Quartz Table,217.35,5,0.1,6.52
US-2022-6379,2022-11-21,2022-11-24,Second Class,CG-10779,Customer 779,Home Office,United States,Virginia,East,FUR-BOO-8981,Furniture,Bookcases,Sauder Beginnings,1904.28,4,0.0,285.64
US-2023-6380,2023-09-26,2023-09-29,Second Class,CG-10780,Customer 780,Corporate,United States,Virginia,East,OFF-BIN-3503,Office Supplies,Binders,GBC DocuBind,1852.07,9,0.1,425.98
US-2020-6381,2020-01-23,2020-01-24,Second Class,CG-10781,Customer 781,Consumer,United States,California,West,TEC-COM-9780,Technology,Computers,HP EliteBook 840,4690.66,12,0.2,46.91
US-2021-6382,2021-10-24,2021-10-30,First Class,CG-10782,Customer 782,Home Office,United States,Florida,South,TEC-COP-6662,Technology,Copiers,Xerox WorkCentre,1763.76,6,0.0,440.94
US-2020-6383,2020-11-22,2020-11-26,First Class,CG-10783,Customer 783,Consumer,United States,Arizona,West,TEC-COP-6008,Technology,Copiers,Ricoh MP 305,3958.7,13,0.1,514.63
US-2020-6384,2020-06-26,2020-06-27,Standard Class,CG-10784,Customer 784,Corporate,United States,Massachusetts,East,FUR-FUR-7439,Furniture,Furnishings,Eldon Clackson Table Lamp,333.09,9,0.0,49.96
US-2021-6385,2021-06-13,2021-06-20,Same Day,CG-10785,Customer 785,Home Office,United States,Indiana,Central,TEC-COM-5356,Technology,Computers,Lenovo ThinkPad X1,3428.28,9,0.2,34.28
US-2020-6386,2020-07-03,2020-07-07,Second Class,CG-10786,Customer 786,Home Office,United States,Virginia,East,TEC-COP-1109,Technology,Copiers,Brother MFC-L8900,4836.16,8,0.0,1209.04
US-2022-6387,2022-02-27,2022-03-01,First Class,CG-10787,Customer 787,Corporate,United States,Illinois,Central,FUR-TAB-4137,Furniture,Tables,Iceberg Quartz Table,1439.42,4,0.1,43.18
US-2020-6388,2020-02-20,2020-02-22,Standard Class,CG-10788,Customer 788,Consumer,United States,Indiana,Central,OFF-PAP-3171,Office Supplies,Paper,Xerox 1967,728.45,5,0.0,254.96
US-2022-6389,2022-02-03,2022-02-09,Second Class,CG-10789,Customer 789,Corporate,United States,Tennessee,South,FUR-CHA-9913,Furniture,Chairs,Alera Elusion,2396.08,10,0.2,-215.65
